,Word,Pronunciations
617,accusingly,/əkˈjuzɪŋɫi/
618,accustom,/əˈkəstəm/
619,accustomed,/əˈkəstəmd/
620,accutane,/ˈækjuˌteɪn/
621,ace,/ˈeɪs/
622,acecomm,/ˈeɪskɑm/
623,aced,/ˈeɪst/
624,acer,/ˈeɪsɝ/
625,acerbic,/əˈsɛɹbɪk/
626,acero,"/əˈsɛɹoʊ/, /əˈθɛɹoʊ/, /əsˈjɛɹoʊ/"
627,acerra,/əˈsɛɹə/
628,aces,/ˈeɪsɪz/
629,acetaminophen,/əˌsitəˈmɪnəfən/
630,acetate,/ˈæsəˌteɪt/
631,acetic,"/əˈsɛtɪk/, /əˈsitɪk/"
632,aceto,/ɑˈsɛtoʊ/
633,acetochlor,/ɑˈsɛtoʊˌkɫɔɹ/
634,acetone,/ˈæsəˌtoʊn/
635,acetosyringone,/əˌsɛtoʊˈsɪɹɪŋɡɔn/
636,acetylcholine,"/əˌsɛtəɫˈkoʊɫin/, /əˌsitəɫˈkoʊɫin/"
637,acetylene,/əˈsɛtəˌɫin/
638,acevedo,/æsəˈveɪdoʊ/
639,aceves,/ɑˈseɪvɛs/
640,acey,/ˈeɪsi/
641,ach,/ˈeɪˈsiˈeɪtʃ/
642,achaean,/əˈtʃiən/
643,achatz,/ˈækəts/
644,ache,/ˈeɪk/
645,achebe,/ɑˈtʃeɪbi/
646,ached,/ˈeɪkt/
647,achee,/əˈtʃi/
648,achenbach,/ˈækɪnbɑk/
649,achenbaum,/ˈækənˌbaʊm/
650,achene,/əˈkin/
651,achenes,/əˈkinz/
652,aches,/ˈeɪks/
653,acheson,/ˈætʃəsən/
654,acheson's,/ˈætʃəsənz/
655,achesons,/ˈætʃəsənz/
656,achey,/ˈætʃi/
657,achieva,/əˈtʃivə/
658,achievable,/əˈtʃivəbəɫ/
659,achieve,/əˈtʃiv/
660,achieved,/əˈtʃivd/
661,achievement,/əˈtʃivmənt/
662,achievements,/əˈtʃivmənts/
663,achiever,/əˈtʃivɝ/
664,achievers,/əˈtʃivɝz/
665,achieves,/əˈtʃivz/
666,achieving,/əˈtʃivɪŋ/
667,achille,/əˈkɪɫi/
668,achilles,/əˈkɪɫiz/
669,achilles',/əˈkɪɫiz/
670,aching,/ˈeɪkɪŋ/
671,achingly,/ˈeɪkɪŋɫi/
672,achmed,/ˈɑhmɛd/
673,achoa,/əˈtʃoʊə/
674,achoa's,/əˈtʃoʊəz/
675,achoo,/ˌɑˈtʃu/
676,achor,/ˈeɪkɝ/
677,achord,/ˈækɔɹd/
678,achorn,/ˈækɝn/
679,achtenberg,/ˈæktɛnbɝɡ/
680,achterberg,/ˈæktɝbɝɡ/
681,achy,/ˈeɪki/
682,acid,/ˈæsəd/
683,acidic,/əˈsɪdɪk/
684,acidification,/əˌsɪdəfəˈkeɪʃən/
685,acidified,/əˈsɪdəˌfaɪd/
686,acidifies,/əˈsɪdəˌfaɪz/
687,acidify,/əˈsɪdəˌfaɪ/
688,acidity,/əˈsɪdəti/
689,acidly,/ˈæsədɫi/
690,acidosis,/ˌæsəˈdoʊsəs/
691,acids,/ˈæsədz/
692,aciduria,/ˌæsəˈdʊɹiə/
693,acierno,/ɑˈsɪɹnoʊ/
694,ack,/ˈæk/
695,acker,/ˈækɝ/
696,acker's,/ˈækɝz/
697,ackerley,/ˈækɝɫi/
698,ackerly,/ˈækɝɫi/
699,ackerman,/ˈækɝmən/
700,ackermann,/ˈækɝmən/
701,ackermanville,/ˈækɝmənvɪɫ/
702,ackerson,/ˈækɝsən/
703,ackert,/ˈækɝt/
704,ackhouse,/ˈækˌhaʊs/
705,ackland,/ˈækɫənd/
706,ackles,/ˈækəɫz/
707,ackley,/ˈækɫi/
708,acklin,/ˈækɫɪn/
709,ackman,/ˈækmən/
710,acknowledge,/ækˈnɑɫɪdʒ/
711,acknowledgeable,/ækˈnɑɫɪdʒəbəɫ/
712,acknowledged,/ækˈnɑɫɪdʒd/
713,acknowledgement,/ækˈnɑɫɪdʒmənt/
714,acknowledgements,/ækˈnɑɫɪdʒmənts/
715,acknowledges,/ækˈnɑɫɪdʒɪz/
716,acknowledging,/ækˈnɑɫɪdʒɪŋ/
717,acknowledgment,/ækˈnɑɫɪdʒmənt/
718,acknowledgments,/ækˈnɑɫɪdʒmənts/
719,ackroyd,/ˈæˌkɹɔɪd/
720,ackroyd's,/ˈæˌkɹɔɪdz/
721,acm,/ˌeɪˌsiˈɛm/
722,acmat,/ˈækmæt/
723,acmat's,/ˈækmæts/
724,acme,/ˈækmi/
725,acme's,/ˈækmiz/
726,acne,/ˈækni/
727,acocella,/ɑkoʊˈtʃɛɫə/
728,acoff,/ˈækɔf/
729,acog,/əˈkɔɡ/
730,acolyte,/ˈækəˌɫaɪt/
731,acolytes,/ˈækəˌɫaɪts/
732,acord,/əˈkɔɹd/
733,acordia,/əˈkɔɹdiə/
734,acorn,/ˈeɪkɔɹn/
735,acorn's,/ˈeɪkɔɹnz/
736,acorns,/ˈeɪkɔɹnz/
737,acosta,/əˈkɔstə/
738,acott,/ˈeɪkɔt/
739,acoustic,/əˈkustɪk/
740,acoustical,/əˈkustɪkəɫ/
741,acoustically,/əˈkustɪkɫi/
742,acoustics,/əˈkustɪks/
743,acquaint,/əˈkweɪnt/
744,acquaintance,/əˈkweɪntəns/
745,acquaintances,/əˈkweɪntənsɪz/
746,acquaintanceship,/əˈkweɪntənsʃɪp/
747,acquainted,"/əˈkweɪnɪd/, /əˈkweɪntɪd/"
748,acquaviva,/ɑkwɑˈvivə/
749,acquiesce,/ˌækwiˈɛs/
750,acquiesced,/ˌækwiˈɛst/
751,acquiescence,/ˌækwiˈɛsəns/
752,acquiescent,/ˌækwiˈɛsənt/
753,acquiescing,/ˌækwiˈɛsɪŋ/
754,acquire,/əˈkwaɪɝ/
755,acquired,/əˈkwaɪɝd/
756,acquirer,/əˈkwaɪɝɝ/
757,acquirer's,/əˈkwaɪɝɝz/
758,acquirers,/əˈkwaɪɝɝz/
759,acquires,/əˈkwaɪɝz/
760,acquiring,"/əˈkwaɪɝɪŋ/, /əˈkwaɪɹɪŋ/"
761,acquisition,/ˌækwəˈzɪʃən/
762,acquisition's,/ˌækwəˈzɪʃənz/
763,acquisitions,/ˌækwəˈzɪʃənz/
764,acquisitive,/əˈkwɪzətɪv/
765,acquit,/əˈkwɪt/
766,acquitaine,/ˈækwɪˌteɪn/
767,acquits,/əˈkwɪts/
768,acquittal,/əˈkwɪtəɫ/
769,acquittals,/əˈkwɪtəɫz/
770,acquitted,/əˈkwɪtɪd/
771,acquitting,/əˈkwɪtɪŋ/
772,acre,/ˈeɪkɝ/
773,acreage,"/ˈeɪkɝɪdʒ/, /ˈeɪkɹədʒ/"
774,acree,/əˈkɹi/
775,acres,/ˈeɪkɝz/
776,acrey,/ˈækɹi/
777,acri,/ˈɑkɹi/
778,acrid,/ˈækɹɪd/
779,acrimonious,/ˌækɹəˈmoʊniəs/
780,acrimony,/ˈækɹɪˌmoʊni/
781,acro,/ˈækɹoʊ/
782,acrobat,/ˈækɹəˌbæt/
783,acrobatic,/ˌækɹəˈbætɪk/
784,acrobatics,/ˌækɹəˈbætɪks/
785,acrobats,/ˈækɹəˌbæts/
786,acrolein,/ˈækɹoʊˌɫin/
787,acronym,/ˈækɹənɪm/
788,acronyms,/ˈækɹənɪmz/
789,acropolis,/əˈkɹɑpəɫəs/
790,across,/əˈkɹɔs/
791,acrylic,/əˈkɹɪɫɪk/
792,acrylics,/əˈkɹɪɫɪks/
793,act,/ˈækt/
794,act's,/ˈækts/
795,acta,/ˈæktɑ/
796,actava,/ˌækˈtɑvə/
797,actava's,/ˌækˈtɑvəz/
798,actavas,/ˌækˈtɑvəz/
799,acted,/ˈæktɪd/
800,actel,/ˈæktɛɫ/
801,actigall,/ˈæktɪɡɔɫ/
802,actin,/ˈæktən/
803,acting,/ˈæktɪŋ/
804,actinide,/ˈæktɪˌnaɪd/
805,actinidia,/ˌæktɪˈnɪdiə/
806,actinomycosis,/ˌækˌtɪnoʊˌmaɪˈkoʊsɪs/
807,action,/ˈækʃən/
808,action's,/ˈækʃənz/
809,actionable,/ˈækʃənəbəɫ/
810,actions,/ˈækʃənz/
811,activase,/ˈæktɪˌveɪz/
812,activate,/ˈæktəˌveɪt/
813,activated,/ˈæktəˌveɪtɪd/
814,activates,/ˈæktəˌveɪts/
815,activating,/ˈæktəˌveɪtɪŋ/
816,activation,/ˌæktəˈveɪʃən/
817,activator,/ˈæktəˌveɪtɝ/
818,active,/ˈæktɪv/
819,active's,/ˈæktɪvz/
820,actively,/ˈæktɪvɫi/
821,actives,/ˈæktɪvz/
822,activision,/ˈæktɪˌvɪʒən/
823,activism,/ˈæktɪˌvɪzəm/
824,activist,"/ˈæktəvəst/, /ˈæktɪvɪst/"
825,activists,"/ˈæktəvəsts/, /ˈæktɪvɪsts/"
826,activists',/ˈæktɪvɪsts/
827,activities,"/ækˈtɪvətiz/, /ækˈtɪvɪtiz/"
828,activity,"/ækˈtɪvəti/, /ækˈtɪvɪti/"
829,actmedia,/æktˈmidiə/
830,actodine,/ˈæktoʊˌdaɪn/
831,acton,/ˈæktən/
832,actor,/ˈæktɝ/
833,actor's,/ˈæktɝz/
834,actors,/ˈæktɝz/
835,actors',/ˈæktɝz/
836,actress,/ˈæktɹəs/
837,actress's,/ˈæktɹəsɪz/
838,actresses,/ˈæktɹəsɪz/
839,acts,"/ˈæks/, /ˈækts/"
840,actual,"/ˈækʃəɫ/, /ˈæktʃəwəɫ/"
841,actuality,/ˌæktʃuˈæɫəˌti/
842,actualize,/ˈækˌtʃuəˌɫaɪz/
843,actually,"/ˈækˌtʃuəɫi/, /ˈækʃəɫi/, /ˈæktʃɫi/"
844,actuarial,/ˌækˌtʃuˈɛɹiəɫ/
845,actuaries,/ˈækˌtʃuˈɛˌɹiz/
846,actuary,/ˈæktʃuˈɛˌɹi/
847,actuate,/ˈækˌtʃuˈeɪt/
848,actuator,"/ˈæktjuˌeɪtɝ/, /ˈæktʃuˌeɪtɝ/"
849,actuators,"/ˈæktjuˌeɪtɝz/, /ˈæktʃuˌeɪtɝz/"
850,actus,/ˈæktəs/
851,acuff,/əˈkəf/
852,acuity,/əkˈjuəti/
853,acumen,/əkˈjumən/
854,acuna,/ɑˈkunə/
855,acupuncture,/ˈækjuˌpəŋktʃɝ/
856,acura,/ˈækjɝə/
857,acura's,/ˈækjɝəz/
858,acuras,/ˈækjɝəz/
859,acuson,/ˌækˈjusən/
860,acustar,/ˈækjuˌstɑɹ/
861,acusyst,/ˈækjusɪst/
862,acute,/əkˈjut/
863,acutely,/əkˈjutɫi/
864,acuteness,/əkˈjutnəs/
865,acyclovir,/əˈsɪkɫoʊˌvɪɹ/
866,ad,/ˈæd/
867,ad-hoc,/ˈædˈhɑk/
868,ad-lib,/ˈædˈɫɪb/
869,ad-nauseam,/ˈædˈnɔziɑm/
870,ad-nauseum,/ˈædˈnɔziəm/
871,ad's,/ˈædz/
872,ada,/ˈeɪdə/
873,ada's,/ˈeɪdəz/
874,adabel,/ˈædəbɛɫ/
875,adabelle,/ˈædəbəɫ/
876,adachi,/ɑˈdɑki/
877,adage,"/ˈædədʒ/, /ˈædɪdʒ/"
878,adagio,/əˈdɑʒiˌoʊ/
879,adah,/ˈædɑ/
880,adair,/əˈdɛɹ/
881,adaire,/ɑˈdɛɹ/
882,adak,/əˈdæk/
883,adalah,/ɑˈdɑɫə/
884,adalia,/ɑˈdɑɫiə/
885,adam,/ˈædəm/
886,adam's,/ˈædəmz/
887,adamant,/ˈædəmənt/
888,adamantly,/ˈædəməntɫi/
889,adamcik,/ˈɑdəmtʃɪk/
890,adamczak,/ˈɑdəmtʃæk/
891,adamczyk,/ˈɑdəmtʃɪk/
892,adame,/ɑˈdɑmi/
893,adamec,/əˈdɑmɪk/
894,adamek,/əˈdɑmɛk/
895,adames,/əˈdeɪmz/
896,adami,/ɑˈdɑmi/
897,adamik,/əˈdɑmɪk/
898,adamina,/ɑdɑˈminə/
899,adamkus,/ˈædəmkəs/
900,adamo,/ɑˈdɑmoʊ/
901,adamowicz,/əˈdɑməvɪtʃ/
902,adams,/ˈædəmz/
903,adams',/ˈædəmz/
904,adams's,/ˈædəmzɪz/
905,adamski,/əˈdæmˌski/
906,adamson,/ˈædəmsən/
907,adamstown,/ˈædəmˌstaʊn/
908,adan,/ˈeɪdən/
909,adapso,/əˈdæpsoʊ/
910,adapt,/əˈdæpt/
911,adaptability,/əˌdæptəˈbɪɫəti/
912,adaptable,/əˈdæptəbəɫ/
913,adaptaplex,/əˈdæptəˌpɫɛks/
914,adaptation,/ˌædəpˈteɪʃən/
915,adaptations,"/ˌædæpˈteɪʃənz/, /ˌædəpˈteɪʃənz/"
916,adaptec,/əˈdæpˌtɛk/
917,adaptec's,/əˈdæpˌtɛks/
918,adapted,/əˈdæptɪd/
919,adapter,/əˈdæptɝ/
920,adapters,/əˈdæptɝz/
921,adapting,/əˈdæptɪŋ/
922,adaptive,/əˈdæptɪv/
923,adaptor,/əˈdæptɝ/
924,adaptors,/əˈdæptɝz/
925,adapts,/əˈdæpts/
926,adar,/əˈdɑɹ/
927,adarand,/ˈædəˌɹænd/
928,adas,/ˈeɪdəz/
929,aday,/əˈdeɪ/
930,adaza,/əˈdɑzə/
931,adblock,/ˈædˌbɫɑk/
932,adcock,/ədˈkɑk/
933,adcox,/ədˈkɑks/
934,add,/ˈæd/
935,addair,/əˈdɛɹ/
936,addams,/ˈædəmz/
937,added,"/ˈædəd/, /ˈædɪd/"
938,addendum,/əˈdɛndəm/
939,addendums,/əˈdɛndəmz/
940,addeo,/ˈɑdioʊ/
941,adder,/ˈædɝ/
942,adderley,/əˈdɝɫi/
943,addicks,/ˈædɪks/
944,addict,"/ˈæˌdɪkt/, /əˈdɪkt/"
945,addicted,/əˈdɪktɪd/
946,addicting,/əˈdɪktɪŋ/
947,addiction,/əˈdɪkʃən/
948,addictions,/əˈdɪkʃənz/
949,addictive,/əˈdɪktɪv/
950,addicts,"/ˈæˌdɪkts/, /əˈdɪkts/"
951,addidas,/əˈdidəs/
952,addidas',/əˈdidəs/
953,addidas's,/əˈdidəsɪz/
954,addidases,/əˈdidəsɪz/
955,addie,/ˈædi/
956,adding,/ˈædɪŋ/
957,addington,/ˈædɪŋtən/
958,addis,/ˈɑdɪs/
959,addis-ababa,"/ˈɑdisəˈbɑbɑ/, /ˈɑdɪsəˈbɑbɑ/"
960,addison,"/ˈædəsən/, /ˈædɪsən/"
961,addison's,/ˈædɪsənz/
962,addition,/əˈdɪʃən/
963,additional,"/əˈdɪʃənəɫ/, /əˈdɪʃnəɫ/"
964,additionally,"/əˈdɪʃəˌnəɫi/, /əˈdɪʃnəɫi/"
965,additions,/əˈdɪʃənz/
966,additive,"/ˈædətɪv/, /ˈædɪtɪv/"
967,additives,"/ˈædətɪvz/, /ˈædɪtɪvz/"
968,addle,/ˈædəɫ/
969,addled,/ˈædəɫd/
970,addleman,/ˈædəɫmən/
971,address,"/ˈæˌdɹɛs/, /əˈdɹɛs/"
972,addressable,/əˈdɹɛsəbəɫ/
973,addressed,/əˈdɹɛst/
974,addressee,/ˌædɹɛˈsi/
975,addresses,"/ˈæˈdɹɛsɪz/, /əˈdɹɛsɪz/"
976,addressing,/əˈdɹɛsɪŋ/
977,adds,/ˈædz/
978,adduci,/ɑˈdutʃi/
979,adduct,/ˈædəkt/
980,addwest,/ˌædˈwɛst/
981,addy,/ˈædi/
982,addyston,/ˈædistən/
983,ade,/ˈeɪd/
984,adee,/əˈdi/
985,adel,/əˈdɛɫ/
986,adela,/əˈdɛɫə/
987,adelaar,/ˈædəˌɫɑɹ/
988,adelaide,/ˈædəˌɫeɪd/
989,adelanto,/ædəˈɫɑntoʊ/
990,adelbert,/əˈdɛɫbɝt/
991,adele,/əˈdɛɫ/
992,adele's,/əˈdɛɫz/
993,adeline,/ˈædəˌɫaɪn/
994,adelizzi,/ˌædəˈɫizi/
995,adell,/əˈdɛɫ/
996,adell's,/əˈdɛɫz/
997,adelle,/əˈdɛɫ/
998,adelman,"/ˈædəɫmən/, /ˈɛdəɫmən/"
999,adelmann,/ˈædəɫmən/
1000,adelpha,/əˈdɛɫfə/
1001,adelphi,/əˈdɛɫfi/
1002,adelphia,/əˈdɛɫfiə/
1003,adelphia's,/əˈdɛɫfiəz/
1004,adelsberger,/ˈædɪɫzbɝɡɝ/
1005,adelson,/ˈædəɫsən/
1006,adelstein,"/ˈædəɫstaɪn/, /ˈædəɫstin/"
1007,aden,/ˈeɪdən/
1008,adena,/ˈædɪnə/
1009,adenauer,"/ˈædəˌnaʊɹ/, /ˈeɪdəˌnaʊɹ/"
1010,adenine,/ˈædəˌnin/
1011,adenoid,/ˈædəˌnɔɪd/
1012,adenoids,/ˈædəˌnɔɪdz/
1013,adenoscan,/əˈdɛnəˌskæn/
1014,adenosine,/əˈdɛnəˌsin/
1015,adenovirus,/əˈdɛnəˌvaɪɹəs/
1016,adept,/əˈdɛpt/
1017,adequacy,/ˈædəkwəsi/
1018,adequate,"/ˈædəˌkweɪt/, /ˈædəkwət/"
1019,adequately,"/ˈædəkwətɫi/, /ˈædəkwɪtɫi/"
1020,ader,/ˈeɪdɝ/
1021,aderhold,/ˈædɝhoʊɫd/
1022,aderholt,/ˈædɝhoʊɫt/
1023,aderman,/ˈædɝmən/
1024,ades,/ˈeɪdz/
1025,adey,/ˈeɪdi/
1026,adger,/ˈædʒɝ/
1027,adham,/ˈædhæm/
1028,adhd,/ˌeɪˌdiˌeɪtʃˈdi/
1029,adhere,/ədˈhɪɹ/
1030,adhered,/ædˈhɪɹd/
1031,adherence,/ədˈhɪɹəns/
1032,adherent,/ədˈhɪɹənt/
1033,adherents,/ædˈhɪɹənts/
1034,adheres,/ədˈhɪɹz/
1035,adhering,/ədˈhɪɹɪŋ/
1036,adhesion,/ædˈhiʒən/
1037,adhesive,"/ædˈhisɪv/, /ədˈhisɪv/"
1038,adhesives,"/ædˈhisɪvz/, /ədˈhisɪvz/"
1039,adia,/ˈɑdiə/
1040,adid,/əˈdɪd/
1041,adidas,/əˈdidəs/
1042,adidas's,/əˈdidəsɪz/
1043,adieu,/əˈdu/
1044,adin,/əˈdɪn/
1045,adina,/ɑˈdinə/
1046,adine,/ɑˈdini/
1047,adinolfi,/ɑdiˈnoʊɫfi/
1048,adios,/ˌɑdiˈoʊs/
1049,adipose,/ˈædəˌpoʊs/
1050,adirondack,/ˌædɝˈɑndæk/
1051,adisq,"/ˈeɪdɪsk/, /əˈdɪsk/"
1052,adjacent,/əˈdʒeɪsənt/
1053,adjani,/ædˈdʒɑni/
1054,adjective,/ˈædʒɪktɪv/
1055,adjectives,/ˈædʒɪktɪvz/
1056,adjoin,/əˈdʒɔɪn/
1057,adjoining,/əˈdʒɔɪnɪŋ/
1058,adjoins,/əˈdʒɔɪnz/
1059,adjourn,/əˈdʒɝn/
1060,adjourned,/əˈdʒɝnd/
1061,adjourning,/əˈdʒɝnɪŋ/
1062,adjournment,/əˈdʒɝnmənt/
1063,adjourns,/əˈdʒɝnz/
1064,adjudge,/əˈdʒədʒ/
1065,adjudged,/əˈdʒədʒd/
1066,adjudicate,/əˈdʒudɪˌkeɪt/
1067,adjudicated,/əˈdʒudəˌkeɪtɪd/
1068,adjudicating,/əˈdʒudɪˌkeɪtɪŋ/
1069,adjudication,/əˌdʒudəˈkeɪʃən/
1070,adjunct,/ˈæˌdʒəŋkt/
1071,adjuncts,/ˈæˌdʒəŋkts/
1072,adjust,/əˈdʒəst/
1073,adjustable,/əˈdʒəstəbəɫ/
1074,adjustables,/əˈdʒəstəbəɫz/
1075,adjusted,/əˈdʒəstɪd/
1076,adjuster,/əˈdʒəstɝ/
1077,adjusters,/əˈdʒəstɝz/
1078,adjusting,/əˈdʒəstɪŋ/
1079,adjustment,/əˈdʒəstmənt/
1080,adjustments,/əˈdʒəstmənts/
1081,adjusts,/əˈdʒəsts/
1082,adjutant,/ˈædʒətənt/
1083,adkins,/ˈædkɪnz/
1084,adkinson,/ˈædkɪnsən/
1085,adkison,/ˈædkɪsən/
1086,adkisson,/ˈædkɪsən/
1087,adl-tabataba,/ˌɑdəɫˌtɑbəˈtɑbə/
1088,adl-tabatabai,/ˌɑdəɫˌtɑbəˌtəˈbaɪ/
1089,adlai,/ɑdˈɫɑi/
1090,adler,/ˈædɫɝ/
1091,adler's,/ˈædɫɝz/
1092,adlers,/ˈædɫɝz/
1093,adley,/ˈædɫi/
1094,adlon,/ˈædɫɑn/
1095,adlong,/ˈædɫɔŋ/
1096,adman,/ˈædmən/
1097,admen,/ˈædmən/
1098,admin,/ˈædmɪn/
1099,administer,/ədˈmɪnəstɝ/
1100,administered,/ədˈmɪnəstɝd/
1101,administering,/ædˈmɪnɪˌstɝɪŋ/
1102,administers,/ædˈmɪnɪstɝz/
1103,administrate,/ædˈmɪnɪˌstɹeɪt/
1104,administrating,/ədˈmɪnəˌstɹeɪtɪŋ/
1105,administration,/ædˌmɪnɪˈstɹeɪʃən/
1106,administration's,/ædˌmɪnɪˈstɹeɪʃənz/
1107,administrations,/ædˌmɪnɪˈstɹeɪʃənz/
1108,administrations',/ædˌmɪnɪˈstɹeɪʃənz/
1109,administrative,/ədˈmɪnəˌstɹeɪtɪv/
1110,administratively,/ædˌmɪnəˈstɹeɪtɪvɫi/
1111,administrator,/ədˈmɪnəˌstɹeɪtɝ/
1112,administrator's,/ædˈmɪnɪˌstɹeɪtɝz/
1113,administrators,/ædˈmɪnɪˌstɹeɪtɝz/
1114,administrators',/ædˈmɪnəˌstɹeɪtɝz/
1115,admins,"/ˈædmɪnz/, /ədˈmɪnz/"
1116,admira,/ædˈmaɪɹə/
1117,admira's,/ædˈmaɪɹəz/
1118,admirable,"/ˈædmɝəbəɫ/, /ˈædmɹəbəɫ/"
1119,admirably,/ˈædmɝəbɫi/
1120,admiral,/ˈædmɝəɫ/
1121,admiral's,/ˈædmɝəɫz/
1122,admirals,/ˈædmɝəɫz/
1123,admiralty,/ˈædmɝəɫti/
1124,admiration,/ˌædmɝˈeɪʃən/
1125,admirations,/ˌædmɝˈeɪʃənz/
1126,admire,/ædˈmaɪɹ/
1127,admired,/ədˈmaɪɝd/
1128,admirer,/ædˈmaɪɹɝ/
1129,admirers,/ədˈmaɪɹɝz/
1130,admires,/ædˈmaɪɹz/
1131,admiring,/ædˈmaɪɹɪŋ/
1132,admiringly,/ædˈmaɪɹɪŋɫi/
1133,admissibility,/ədˌmɪsəˈbɪɫəti/
1134,admissible,/ədˈmɪsəbəɫ/
1135,admission,"/ædˈmɪʃən/, /ədˈmɪʃən/"
1136,admissions,"/ædˈmɪʃənz/, /ədˈmɪʃənz/"
1137,admit,/ədˈmɪt/
1138,admits,/ədˈmɪts/
1139,admittance,/ədˈmɪtəns/
1140,admitted,/ədˈmɪtɪd/
1141,admittedly,/ædˈmɪtɪdɫi/
1142,admitting,"/ædˈmɪtɪŋ/, /ədˈmɪtɪŋ/"
1143,admonish,/ædˈmɑnɪʃ/
1144,admonished,/ədˈmɑnɪʃt/
1145,admonishes,/ædˈmɑnɪʃɪz/
1146,admonishing,/ædˈmɑnɪʃɪŋ/
1147,admonishment,/ædˈmɑnɪʃmɛnt/
1148,admonition,/ˌædməˈnɪʃən/
1149,admonitions,/ˌædməˈnɪʃənz/
1150,admonitory,/ˌædˈmɔnɪˌtɔɹi/
1151,adnan,/ˈædnən/
1152,adney,/ˈædni/
1153,ado,/əˈdu/
1154,adobe,/əˈdoʊbi/
1155,adobe's,/əˈdoʊbiz/
1156,adolescence,"/ˌædəˈɫɛsəns/, /ˌædoʊˈɫɛsəns/"
1157,adolescent,"/ˌædəˈɫɛsənt/, /ˌædoʊˈɫɛsənt/"
1158,adolescents,"/ˌædəˈɫɛsənts/, /ˌædoʊˈɫɛsənts/"
1159,adolf,/ˈeɪdɑɫf/
1160,adolf's,/ˈeɪdɑɫfs/
1161,adolfo,/əˈdɑɫˌfoʊ/
1162,adolph,/ˈeɪdɔɫf/
1163,adolpha,/ɑˈdoʊɫfə/
1164,adolphson,/ˈædoʊɫfsən/
1165,adolphus,/əˈdɔɫfəs/
1166,adon,/ɑˈdɔn/
1167,adonia,/ɑˈdoʊniə/
1168,adonis,/əˈdɑnəs/
1169,adopt,/əˈdɑpt/
1170,adoptable,/əˈdɑptəbəɫ/
1171,adopted,/əˈdɑptɪd/
1172,adoptee,/əˈdɑpˈti/
1173,adoptees,/əˈdɑpˈtiz/
1174,adopter,/əˈdɑptɝ/
1175,adopters,/əˈdɑptɝz/
1176,adopting,/əˈdɑptɪŋ/
1177,adoption,/əˈdɑpʃən/
1178,adoptions,/əˈdɑpʃənz/
1179,adoptive,/əˈdɑptɪv/
1180,adopts,/əˈdɑpts/
1181,ador,/ɑˈdɔɹ/
1182,adora,/ɑˈdɔɹə/
1183,adorabelle,/ˈædɝəbəɫ/
1184,adorable,/əˈdɔɹəbəɫ/
1185,adoration,/ˌædɝˈeɪʃən/
1186,adore,/əˈdɔɹ/
1187,adored,/əˈdɔɹd/
1188,adoree,/ædɝˈi/
1189,adorees,/ædɝˈiz/
1190,adores,/əˈdɔɹz/
1191,adoring,/əˈdɔɹɪŋ/
1192,adorn,/əˈdɔɹn/
1193,adorna,/ɑˈdɔɹnə/
1194,adorned,/əˈdɔɹnd/
1195,adorning,/əˈdɔɹnɪŋ/
1196,adornment,/əˈdɔɹnmənt/
1197,adorno,/ɑˈdɔɹnoʊ/
1198,adorns,/əˈdɔɹnz/
1199,adra,/ˈeɪdɹə/
1200,adragna,/ɑˈdɹɑɡnə/
1201,adrda,/ˈeɪdɝdə/
1202,adrea,/ˈɑdɹiə/
1203,adrenal,/əˈdɹinəɫ/
1204,adrenalin,/əˈdɹɛnəɫɪn/
1205,adrenaline,/əˈdɹɛnəɫən/
1206,adrenergic,/ədɹɛˈnɛɹdʒɪk/
1207,adria,/ˈɑdɹiə/
1208,adrian,/ˈeɪdɹiən/
1209,adriana,/ˌeɪdɹiˈænə/
1210,adriance,/ɑˈdɹiəns/
1211,adriano,/ɑdɹiˈɑnoʊ/
1212,adriatic,/ˌeɪdɹiˈætɪk/
1213,adriel,/əˈdɹiɫ/
1214,adrienne,/ɑdɹiˈɛn/
1215,adrift,/əˈdɹɪft/
1216,adroit,/əˈdɹɔɪt/
1217,adroitly,/əˈdɹɔɪtɫi/
1218,ads,/ˈædz/
1219,ads',/ˈædz/
1220,adsit,/ˈædsɪt/
1221,adsl,/ˌeɪˌdiˌɛˈsɛɫ/
1222,adsorption,/ədˈsɔɹpʃən/
1223,adss,"/ˈæds/, /ˈeɪˈdiˈɛˈsɛs/"
1224,adstar,/ˈædstɑɹ/
1225,adsteam,/ˈædstim/
1226,adtec,/ˈædˌtɛk/
1227,adulate,/ˈædʒəˌɫeɪt/
1228,adulation,/ˌædʒəˈɫeɪʃən/
1229,aduliadae,/əˌduɫiˈɑdeɪ/
1230,adult,"/ˈædəɫt/, /əˈdəɫt/"
1231,adulterate,/əˈdəɫtɝˌeɪt/
1232,adulterated,/əˈdəɫtɝˌeɪtɪd/
1233,adulterates,/əˈdəɫtɝˌeɪts/
1234,adulteration,/əˌdəɫtɝˈeɪʃən/
1235,adulterer,/əˈdəɫtɝɝ/
1236,adulterers,/əˈdəɫtɝɝz/
1237,adulterous,/əˈdəɫtɝəs/
1238,adultery,/əˈdəɫtɝi/
1239,adulthood,/əˈdəɫtˌhʊd/
1240,adults,"/ˈædəɫts/, /əˈdəɫts/"
1241,adults',"/ˈædəɫts/, /əˈdəɫts/"
1242,adusdur,/ˈædəsdɝ/
1243,advacare,/ˈædvəˌkɛɹ/
1244,advalue,/ˈædvəˌɫu/
1245,advance,/ədˈvæns/
